,event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),category,product_name
1139,72f6b4,STTRV-0,CAMP_SAN_01,P02,860,241.0,33% OFF,576,344,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1140,be603f,STHYD-1,CAMP_DIW_01,P09,110,87.0,50% OFF,55,92,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1141,a9ee19,STBLR-1,CAMP_SAN_01,P08,1190,58.0,BOGOF,595,158,Home Care,Atliq_Double_Bedsheet_set
1142,acf9c2,STCHE-4,CAMP_SAN_01,P01,172,235.0,33% OFF,115,329,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1143,af100a,STMLR-2,CAMP_SAN_01,P03,200,190.0,BOGOF,100,752,Grocery & Staples,Atliq_Suflower_Oil (1L)
1144,c15780,STVJD-1,CAMP_SAN_01,P04,370,183.0,BOGOF,185,708,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1145,eae38f,STVJD-1,CAMP_SAN_01,P13,350,73.0,BOGOF,175,286,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1146,939435,STMLR-2,CAMP_SAN_01,P07,300,24.0,BOGOF,150,96,Home Care,Atliq_Curtains
1147,d3f755,STCBE-1,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,171,Home Care,Atliq_Double_Bedsheet_set
1148,9faad8,STHYD-0,CAMP_SAN_01,P09,90,54.0,25% OFF,67,44,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1149,3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,84.0,BOGOF,510,219,Home Appliances,Atliq_waterproof_Immersion_Rod
1150,7b1d41,STMYS-2,CAMP_DIW_01,P14,1020,43.0,BOGOF,510,125,Home Appliances,Atliq_waterproof_Immersion_Rod
1151,657a95,STCHE-4,CAMP_DIW_01,P12,62,126.0,50% OFF,31,168,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1152,3080c6,STVSK-4,CAMP_DIW_01,P14,1020,38.0,BOGOF,510,114,Home Appliances,Atliq_waterproof_Immersion_Rod
1153,b6dd84,STVJD-1,CAMP_SAN_01,P01,172,166.0,33% OFF,115,225,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1154,b98ea0,STCHE-3,CAMP_SAN_01,P11,190,48.0,50% OFF,95,69,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1155,e12c11,STCHE-1,CAMP_SAN_01,P14,1020,112.0,BOGOF,510,294,Home Appliances,Atliq_waterproof_Immersion_Rod
1156,333b7d,STHYD-6,CAMP_DIW_01,P08,1190,78.0,BOGOF,595,166,Home Care,Atliq_Double_Bedsheet_set
1157,eb3bea,STVSK-2,CAMP_SAN_01,P15,3000,78.0,500 Cashback,2500,238,Combo1,Atliq_Home_Essential_8_Product_Combo
1158,7b51be,STCHE-5,CAMP_SAN_01,P04,370,403.0,BOGOF,185,1587,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1159,c9fa13,STHYD-4,CAMP_SAN_01,P04,370,403.0,BOGOF,185,1567,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1160,2749b0,STCHE-5,CAMP_SAN_01,P11,190,34.0,50% OFF,95,39,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1161,41dc33,STHYD-1,CAMP_SAN_01,P10,50,36.0,25% OFF,37,29,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1162,4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,45.0,BOGOF,150,150,Home Care,Atliq_Curtains
1163,874377,STHYD-3,CAMP_DIW_01,P02,860,365.0,33% OFF,576,616,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1164,26322a,STMLR-0,CAMP_DIW_01,P10,65,52.0,50% OFF,32,71,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1165,f1b7e9,STCHE-3,CAMP_DIW_01,P14,1020,52.0,BOGOF,510,211,Home Appliances,Atliq_waterproof_Immersion_Rod
1166,cd0d8e,STMDU-2,CAMP_DIW_01,P11,190,66.0,50% OFF,95,77,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1167,37cb7c,STCHE-0,CAMP_DIW_01,P13,350,61.0,BOGOF,175,203,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1168,df5c15,STBLR-5,CAMP_DIW_01,P06,415,101.0,25% OFF,311,90,Home Care,Atliq_Fusion_Container_Set_of_3
1169,1ba928,STMDU-1,CAMP_DIW_01,P04,290,255.0,25% OFF,217,219,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1170,2d7f62,STCHE-2,CAMP_SAN_01,P11,190,58.0,50% OFF,95,68,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1171,69a46e,STCHE-2,CAMP_DIW_01,P01,172,320.0,33% OFF,115,416,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1172,8f512d,STCBE-3,CAMP_SAN_01,P04,370,364.0,BOGOF,185,1434,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1173,b41e58,STCBE-4,CAMP_DIW_01,P02,860,255.0,33% OFF,576,377,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1174,1bb04d,STCBE-3,CAMP_SAN_01,P01,172,240.0,33% OFF,115,355,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1175,fe94ae,STMYS-1,CAMP_SAN_01,P04,370,450.0,BOGOF,185,1984,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1176,fe68f2,STBLR-2,CAMP_SAN_01,P01,172,304.0,33% OFF,115,428,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1177,536fbf,STMLR-2,CAMP_DIW_01,P15,3000,217.0,500 Cashback,2500,659,Combo1,Atliq_Home_Essential_8_Product_Combo
1178,fcf54a,STCHE-7,CAMP_DIW_01,P04,290,348.0,25% OFF,217,334,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1179,7c09bf,STVSK-4,CAMP_SAN_01,P10,50,21.0,25% OFF,37,15,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1180,79bfae,STMYS-2,CAMP_DIW_01,P10,65,134.0,50% OFF,32,182,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1181,7704c2,STBLR-7,CAMP_SAN_01,P04,370,382.0,BOGOF,185,1638,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1182,7b187a,STVSK-1,CAMP_SAN_01,P14,1020,82.0,BOGOF,510,322,Home Appliances,Atliq_waterproof_Immersion_Rod
1183,bd2635,STHYD-5,CAMP_DIW_01,P04,290,327.0,25% OFF,217,310,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1184,2dc515,STMYS-3,CAMP_SAN_01,P01,172,232.0,33% OFF,115,294,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1185,cbf0ad,STCHE-6,CAMP_SAN_01,P03,200,358.0,BOGOF,100,1410,Grocery & Staples,Atliq_Suflower_Oil (1L)
1186,bed694,STTRV-1,CAMP_SAN_01,P10,50,15.0,25% OFF,37,14,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1187,15b3a7,STMYS-3,CAMP_DIW_01,P05,55,94.0,25% OFF,41,84,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1188,5f0a89,STBLR-3,CAMP_SAN_01,P15,3000,114.0,500 Cashback,2500,249,Combo1,Atliq_Home_Essential_8_Product_Combo
1189,86755e,STCHE-4,CAMP_SAN_01,P07,300,78.0,BOGOF,150,191,Home Care,Atliq_Curtains
1190,b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,610.0,33% OFF,576,847,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1191,9871ea,STVSK-1,CAMP_SAN_01,P10,50,25.0,25% OFF,37,18,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1192,30f1c0,STVJD-1,CAMP_SAN_01,P07,300,22.0,BOGOF,150,88,Home Care,Atliq_Curtains
1193,ad1849,STCHE-1,CAMP_DIW_01,P05,55,119.0,25% OFF,41,107,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1194,72f1c0,STVSK-4,CAMP_DIW_01,P11,190,57.0,50% OFF,95,72,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1195,2db607,STCBE-1,CAMP_DIW_01,P14,1020,40.0,BOGOF,510,136,Home Appliances,Atliq_waterproof_Immersion_Rod
1196,cefb49,STMYS-3,CAMP_DIW_01,P02,860,322.0,33% OFF,576,386,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1197,7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,224.0,500 Cashback,2500,685,Combo1,Atliq_Home_Essential_8_Product_Combo
1198,dafaa4,STVJD-1,CAMP_SAN_01,P05,55,13.0,25% OFF,41,9,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1199,3b086a,STBLR-4,CAMP_SAN_01,P06,415,36.0,25% OFF,311,29,Home Care,Atliq_Fusion_Container_Set_of_3
1200,9154f0,STCHE-4,CAMP_DIW_01,P11,190,91.0,50% OFF,95,123,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1201,c405b3,STCBE-2,CAMP_DIW_01,P04,290,252.0,25% OFF,217,221,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1202,3a3e96,STBLR-6,CAMP_DIW_01,P07,300,68.0,BOGOF,150,263,Home Care,Atliq_Curtains
1203,240703,STHYD-5,CAMP_SAN_01,P02,860,471.0,33% OFF,576,659,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1204,ce39e4,STMLR-1,CAMP_DIW_01,P13,350,42.0,BOGOF,175,145,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1205,262ff3,STVSK-0,CAMP_DIW_01,P13,350,47.0,BOGOF,175,161,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1206,581ca5,STMDU-0,CAMP_SAN_01,P13,350,90.0,BOGOF,175,371,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1207,660f7c,STMYS-1,CAMP_SAN_01,P07,300,43.0,BOGOF,150,186,Home Care,Atliq_Curtains
1208,837127,STVJD-0,CAMP_DIW_01,P03,156,208.0,25% OFF,117,197,Grocery & Staples,Atliq_Suflower_Oil (1L)
1209,136c14,STHYD-1,CAMP_SAN_01,P03,200,328.0,BOGOF,100,833,Grocery & Staples,Atliq_Suflower_Oil (1L)
1210,9953ec,STTRV-0,CAMP_SAN_01,P04,370,187.0,BOGOF,185,733,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1211,c4123e,STCHE-7,CAMP_DIW_01,P02,860,336.0,33% OFF,576,507,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1212,f78e86,STCHE-3,CAMP_DIW_01,P06,415,77.0,25% OFF,311,67,Home Care,Atliq_Fusion_Container_Set_of_3
1213,71a7a0,STCHE-6,CAMP_DIW_01,P14,1020,59.0,BOGOF,510,195,Home Appliances,Atliq_waterproof_Immersion_Rod
1214,f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,111.0,BOGOF,510,429,Home Appliances,Atliq_waterproof_Immersion_Rod
1215,2c0a90,STMDU-2,CAMP_SAN_01,P12,62,36.0,50% OFF,31,42,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1216,79577d,STBLR-9,CAMP_DIW_01,P03,156,348.0,25% OFF,117,337,Grocery & Staples,Atliq_Suflower_Oil (1L)
1217,b27f2a,STBLR-6,CAMP_SAN_01,P10,50,37.0,25% OFF,37,30,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1218,e411c6,STHYD-4,CAMP_DIW_01,P15,3000,323.0,500 Cashback,2500,965,Combo1,Atliq_Home_Essential_8_Product_Combo
1219,e116d8,STVSK-4,CAMP_DIW_01,P12,62,98.0,50% OFF,31,133,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1220,620715,STMYS-3,CAMP_SAN_01,P03,200,340.0,BOGOF,100,1485,Grocery & Staples,Atliq_Suflower_Oil (1L)
1221,922e6a,STBLR-8,CAMP_SAN_01,P05,55,34.0,25% OFF,41,24,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1222,13a676,STCBE-4,CAMP_DIW_01,P01,172,203.0,33% OFF,115,296,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1223,a85a9a,STHYD-2,CAMP_SAN_01,P10,50,42.0,25% OFF,37,31,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1224,3ce076,STMLR-1,CAMP_DIW_01,P11,190,38.0,50% OFF,95,50,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1225,faeeb8,STHYD-2,CAMP_DIW_01,P09,110,80.0,50% OFF,55,107,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1226,4eb35e,STCHE-6,CAMP_SAN_01,P04,370,483.0,BOGOF,185,1907,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1227,415f7e,STVSK-2,CAMP_SAN_01,P07,300,24.0,BOGOF,150,93,Home Care,Atliq_Curtains
1228,407f1c,STBLR-2,CAMP_SAN_01,P13,350,117.0,BOGOF,175,469,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1229,62e500,STCHE-7,CAMP_DIW_01,P01,172,346.0,33% OFF,115,505,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1230,4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,64.0,50% OFF,55,81,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1231,0f1be6,STCBE-2,CAMP_DIW_01,P12,62,89.0,50% OFF,31,129,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1232,53089f,STTRV-0,CAMP_DIW_01,P07,300,26.0,BOGOF,150,87,Home Care,Atliq_Curtains
1233,1142fd,STVSK-3,CAMP_DIW_01,P05,55,71.0,25% OFF,41,63,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1234,3b54c7,STHYD-3,CAMP_DIW_01,P04,290,367.0,25% OFF,217,297,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1235,a6e691,STCHE-0,CAMP_SAN_01,P03,200,294.0,BOGOF,100,1134,Grocery & Staples,Atliq_Suflower_Oil (1L)
1236,bea96f,STVSK-2,CAMP_SAN_01,P14,1020,64.0,BOGOF,510,250,Home Appliances,Atliq_waterproof_Immersion_Rod
1237,1507,STMDU-3,CAMP_DIW_01,P09,110,57.0,50% OFF,55,61,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1238,d3227b,STMYS-2,CAMP_DIW_01,P04,290,343.0,25% OFF,217,312,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1239,daff65,STMLR-0,CAMP_DIW_01,P11,190,78.0,50% OFF,95,45,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1240,127984,STMLR-2,CAMP_DIW_01,P04,290,141.0,25% OFF,217,125,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1241,77c6d5,STCHE-1,CAMP_DIW_01,P09,110,59.0,50% OFF,55,67,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1242,457639,STCHE-4,CAMP_SAN_01,P08,1190,54.0,BOGOF,595,222,Home Care,Atliq_Double_Bedsheet_set
1243,f3ac85,STBLR-5,CAMP_SAN_01,P03,200,348.0,BOGOF,100,1350,Grocery & Staples,Atliq_Suflower_Oil (1L)
1244,7fc923,STTRV-0,CAMP_SAN_01,P08,1190,19.0,BOGOF,595,74,Home Care,Atliq_Double_Bedsheet_set
1245,eaa64b,STBLR-3,CAMP_SAN_01,P09,90,58.0,25% OFF,67,43,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1246,b58c2d,STMYS-0,CAMP_SAN_01,P02,860,499.0,33% OFF,576,703,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1247,8d14e2,STBLR-8,CAMP_DIW_01,P05,55,105.0,25% OFF,41,82,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1248,fe1c63,STMYS-3,CAMP_DIW_01,P11,190,71.0,50% OFF,95,76,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1249,2e0f86,STMDU-2,CAMP_DIW_01,P12,62,71.0,50% OFF,31,80,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1250,fe72b2,STHYD-3,CAMP_SAN_01,P13,350,133.0,BOGOF,175,337,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1251,fb70b4,STCHE-2,CAMP_DIW_01,P03,156,355.0,25% OFF,117,347,Grocery & Staples,Atliq_Suflower_Oil (1L)
1252,0d23fe,STVSK-4,CAMP_DIW_01,P09,110,63.0,50% OFF,55,86,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1253,1cfaa8,STBLR-2,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,166,Home Care,Atliq_Double_Bedsheet_set
1254,6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,186.0,33% OFF,115,252,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1255,e7bdad,STMLR-1,CAMP_DIW_01,P14,1020,24.0,BOGOF,510,80,Home Appliances,Atliq_waterproof_Immersion_Rod
1256,6cb844,STBLR-3,CAMP_SAN_01,P10,50,28.0,25% OFF,37,21,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1257,6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,61.0,BOGOF,510,243,Home Appliances,Atliq_waterproof_Immersion_Rod
1258,5ab1d5,STCHE-6,CAMP_DIW_01,P06,415,98.0,25% OFF,311,76,Home Care,Atliq_Fusion_Container_Set_of_3
1259,d9d3f4,STMYS-1,CAMP_DIW_01,P10,65,103.0,50% OFF,32,158,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1260,68718c,STCHE-0,CAMP_DIW_01,P04,290,309.0,25% OFF,217,265,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1261,e78335,STMDU-1,CAMP_DIW_01,P03,156,281.0,25% OFF,117,244,Grocery & Staples,Atliq_Suflower_Oil (1L)
1262,0f422c,STBLR-0,CAMP_DIW_01,P14,1020,42.0,BOGOF,510,168,Home Appliances,Atliq_waterproof_Immersion_Rod
1263,0ae76a,STMLR-1,CAMP_SAN_01,P11,190,21.0,50% OFF,95,30,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1264,114087,STHYD-3,CAMP_SAN_01,P06,415,28.0,25% OFF,311,20,Home Care,Atliq_Fusion_Container_Set_of_3
1265,c16abb,STCHE-7,CAMP_SAN_01,P08,1190,42.0,BOGOF,595,186,Home Care,Atliq_Double_Bedsheet_set
1266,d81627,STCBE-2,CAMP_SAN_01,P04,370,355.0,BOGOF,185,1508,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1267,8dca75,STBLR-5,CAMP_DIW_01,P13,350,71.0,BOGOF,175,248,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1268,459bc3,STBLR-8,CAMP_SAN_01,P13,350,97.0,BOGOF,175,378,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1269,29524a,STBLR-9,CAMP_SAN_01,P10,50,40.0,25% OFF,37,36,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1270,3bcf8b,STCHE-6,CAMP_SAN_01,P14,1020,138.0,BOGOF,510,547,Home Appliances,Atliq_waterproof_Immersion_Rod
1271,69557f,STBLR-1,CAMP_DIW_01,P10,65,106.0,50% OFF,32,137,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1272,508621,STCBE-2,CAMP_SAN_01,P02,860,508.0,33% OFF,576,751,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1273,6562df,STCBE-1,CAMP_SAN_01,P14,1020,78.0,BOGOF,510,310,Home Appliances,Atliq_waterproof_Immersion_Rod
1274,fc376a,STHYD-0,CAMP_SAN_01,P14,1020,106.0,BOGOF,510,422,Home Appliances,Atliq_waterproof_Immersion_Rod
1275,2186aa,STCBE-3,CAMP_SAN_01,P05,55,19.0,25% OFF,41,15,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1276,5bbf38,STBLR-0,CAMP_DIW_01,P09,110,78.0,50% OFF,55,104,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1277,24541f,STBLR-1,CAMP_SAN_01,P13,350,111.0,BOGOF,175,290,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1278,a929ed,STHYD-5,CAMP_DIW_01,P03,156,358.0,25% OFF,117,347,Grocery & Staples,Atliq_Suflower_Oil (1L)
1279,44838e,STVJD-1,CAMP_DIW_01,P06,415,49.0,25% OFF,311,40,Home Care,Atliq_Fusion_Container_Set_of_3
1280,63ef11,STCBE-4,CAMP_SAN_01,P09,90,46.0,25% OFF,67,38,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1281,1e8961,STBLR-3,CAMP_SAN_01,P12,62,61.0,50% OFF,31,84,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1282,371e1a,STBLR-5,CAMP_DIW_01,P01,172,322.0,33% OFF,115,483,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1283,207744,STBLR-0,CAMP_SAN_01,P12,62,52.0,50% OFF,31,75,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1284,b838cd,STTRV-1,CAMP_DIW_01,P01,172,147.0,33% OFF,115,214,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1285,f2d468,STTRV-0,CAMP_SAN_01,P03,200,190.0,BOGOF,100,741,Grocery & Staples,Atliq_Suflower_Oil (1L)
1286,35418e,STTRV-0,CAMP_DIW_01,P14,1020,21.0,BOGOF,510,70,Home Appliances,Atliq_waterproof_Immersion_Rod
1287,f34069,STBLR-9,CAMP_SAN_01,P09,90,61.0,25% OFF,67,57,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1288,be65d7,STTRV-0,CAMP_DIW_01,P12,62,54.0,50% OFF,31,68,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1289,c381ea,STMLR-1,CAMP_SAN_01,P08,1190,27.0,BOGOF,595,106,Home Care,Atliq_Double_Bedsheet_set
1290,fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,40.0,BOGOF,595,140,Home Care,Atliq_Double_Bedsheet_set
1291,f8b6ac,STCHE-4,CAMP_DIW_01,P02,860,400.0,33% OFF,576,580,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1292,6a7668,STCHE-4,CAMP_SAN_01,P15,3000,112.0,500 Cashback,2500,321,Combo1,Atliq_Home_Essential_8_Product_Combo
1293,380a4f,STCHE-1,CAMP_DIW_01,P08,1190,45.0,BOGOF,595,137,Home Care,Atliq_Double_Bedsheet_set
1294,380012,STMDU-3,CAMP_DIW_01,P06,415,56.0,25% OFF,311,50,Home Care,Atliq_Fusion_Container_Set_of_3
1295,fb508c,STBLR-9,CAMP_DIW_01,P15,3000,358.0,500 Cashback,2500,1070,Combo1,Atliq_Home_Essential_8_Product_Combo
1296,6d24bc,STMDU-2,CAMP_DIW_01,P03,156,206.0,25% OFF,117,179,Grocery & Staples,Atliq_Suflower_Oil (1L)
1297,c4006c,STCBE-3,CAMP_DIW_01,P15,3000,243.0,500 Cashback,2500,724,Combo1,Atliq_Home_Essential_8_Product_Combo
1298,9387d1,STHYD-6,CAMP_DIW_01,P02,860,329.0,33% OFF,576,470,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1299,8ff468,STVJD-0,CAMP_SAN_01,P03,200,193.0,BOGOF,100,773,Grocery & Staples,Atliq_Suflower_Oil (1L)
1300,bb62b3,STHYD-6,CAMP_SAN_01,P03,200,378.0,BOGOF,100,1459,Grocery & Staples,Atliq_Suflower_Oil (1L)
1301,716a3b,STCHE-5,CAMP_SAN_01,P14,1020,130.0,BOGOF,510,514,Home Appliances,Atliq_waterproof_Immersion_Rod
1302,47af00,STVJD-1,CAMP_DIW_01,P03,156,183.0,25% OFF,117,150,Grocery & Staples,Atliq_Suflower_Oil (1L)
1303,32efe6,STVSK-3,CAMP_SAN_01,P08,1190,30.0,BOGOF,595,81,Home Care,Atliq_Double_Bedsheet_set
1304,835bbe,STHYD-4,CAMP_SAN_01,P09,90,54.0,25% OFF,67,49,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1305,e39703,STBLR-9,CAMP_DIW_01,P08,1190,47.0,BOGOF,595,163,Home Care,Atliq_Double_Bedsheet_set
1306,8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,333.0,BOGOF,100,869,Grocery & Staples,Atliq_Suflower_Oil (1L)
1307,2fe1bb,STCHE-1,CAMP_SAN_01,P04,370,460.0,BOGOF,185,1168,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1308,8d5095,STCBE-2,CAMP_DIW_01,P15,3000,234.0,500 Cashback,2500,840,Combo1,Atliq_Home_Essential_8_Product_Combo
1309,855f49,STBLR-3,CAMP_SAN_01,P04,370,481.0,BOGOF,185,1890,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1310,eb5927,STMDU-1,CAMP_SAN_01,P06,415,21.0,25% OFF,311,17,Home Care,Atliq_Fusion_Container_Set_of_3
1311,1bfbb8,STCHE-7,CAMP_DIW_01,P12,62,171.0,50% OFF,31,222,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1312,348fe6,STBLR-8,CAMP_DIW_01,P01,172,332.0,33% OFF,115,471,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1313,06749d,STMDU-2,CAMP_DIW_01,P09,110,47.0,50% OFF,55,54,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1314,f957f1,STMDU-1,CAMP_SAN_01,P10,50,22.0,25% OFF,37,18,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1315,d60641,STHYD-0,CAMP_DIW_01,P03,156,351.0,25% OFF,117,305,Grocery & Staples,Atliq_Suflower_Oil (1L)
1316,742ad5,STBLR-4,CAMP_DIW_01,P02,860,357.0,33% OFF,576,549,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1317,613571,STTRV-1,CAMP_DIW_01,P15,3000,168.0,500 Cashback,2500,514,Combo1,Atliq_Home_Essential_8_Product_Combo
1318,32d8f2,STCHE-5,CAMP_SAN_01,P05,55,31.0,25% OFF,41,26,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1319,4c1375,STHYD-4,CAMP_DIW_01,P10,65,148.0,50% OFF,32,196,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1320,ec9948,STCBE-2,CAMP_DIW_01,P05,55,99.0,25% OFF,41,86,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1321,5487a6,STBLR-0,CAMP_DIW_01,P03,156,358.0,25% OFF,117,315,Grocery & Staples,Atliq_Suflower_Oil (1L)
1322,b94bda,STMYS-0,CAMP_DIW_01,P13,350,56.0,BOGOF,175,168,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1323,fea4be,STMYS-3,CAMP_SAN_01,P07,300,30.0,BOGOF,150,129,Home Care,Atliq_Curtains
1324,d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,301.0,33% OFF,576,385,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1325,e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,31.0,BOGOF,595,102,Home Care,Atliq_Double_Bedsheet_set
